TopRatingID,id,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,amenities,price,availability_365,number_of_reviews,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,bedrooms
3554,13191862,906400,f,4,t,Jefferson Park,34.0248222,-118.32603,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$275.00 ,6,15,10,9,9,strict,1.49,4
3555,15898448,54001916,f,1,t,Jefferson Park,34.03121975,-118.3208736,House,Entire home/apt,"{Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Private entrance""}",$73.00 ,43,9,10,8,9,moderate,1.58,1
3556,15618940,107275,f,8,t,Jefferson Park,34.02856699,-118.3266221,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$159.00 ,325,27,9,10,9,flexible,4.35,1
3557,16771625,110512744,f,1,f,Koreatown,34.05946139,-118.3191982,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$67.00 ,22,17,10,9,9,flexible,5.37,1
3558,12685144,66181620,f,4,t,Koreatown,34.05980974,-118.3004011,Apartment,Shared room,"{TV,Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$25.00 ,122,41,10,9,9,strict,3.45,1
3559,13299587,3284105,f,1,t,Koreatown,34.06587335,-118.2959223,Apartment,Private room,"{Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace""}",$60.00 ,0,8,9,9,9,moderate,0.77,1
3560,17619996,50764043,f,1,t,Koreatown,34.05415591,-118.2988156,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",$50.00 ,162,7,10,10,9,moderate,5.25,1
3561,8032781,21420131,f,10,f,Koreatown,34.05789711,-118.3042948,House,Shared room,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher""}",$30.00 ,90,15,9,9,9,strict,0.73,1
3562,9263742,48122650,f,1,t,Koreatown,34.06726303,-118.2962577,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Elevator in building"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self Check-In"",Keypad}",$90.00 ,14,85,9,9,9,moderate,5.02,0
3563,9717404,49588958,f,7,t,Koreatown,34.05796449,-118.30272,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",$140.00 ,355,49,9,9,9,moderate,3.39,1
3564,15565610,99263978,f,1,t,Koreatown,34.07595569,-118.3105439,House,Private room,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),""Smoke detector"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00 ,34,16,9,10,9,strict,2.58,1
3565,2540292,13008453,f,1,t,Koreatown,34.0574219,-118.3036274,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in building"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$87.00 ,359,17,10,10,9,flexible,0.48,1
3566,9810656,49588958,f,7,t,Koreatown,34.05789908,-118.3016159,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",$185.00 ,365,16,9,9,9,moderate,1.2,1
3567,10296084,13569232,f,1,t,Koreatown,34.06331205,-118.2888571,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$79.00 ,349,23,10,9,9,moderate,1.51,1
3568,818189,4297511,f,6,f,La CaÌ±ada Flintridge,34.19180331,-118.181428,Bed & Breakfast,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Elevator in building"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",Shampoo,""Hair dryer"",Iron}",$150.00 ,223,34,10,10,9,moderate,0.79,1
3569,4288782,9464908,f,30,f,Inglewood,33.97016396,-118.3486508,Dorm,Private room,"{""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoke detector"",""Lock on bedroom door"",""24-hour check-in"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$31.00 ,365,7,10,8,9,moderate,0.24,1
3570,3822064,9464908,f,30,f,Inglewood,33.97005244,-118.3493458,Dorm,Private room,"{""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoke detector"",""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$32.00 ,334,13,9,8,9,moderate,0.42,1
3571,4581577,9464908,f,30,f,Inglewood,33.9703613,-118.3482644,Dorm,Private room,"{""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoke detector"",""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$35.00 ,361,9,10,8,10,moderate,0.32,1
3572,15363940,37731911,f,13,t,Larchmont,34.07726091,-118.3099853,House,Shared room,"{""Wireless Internet"",Kitchen,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron}",$26.00 ,356,30,9,9,9,strict,4.33,1
3573,14551017,46430238,f,1,f,Los Feliz,34.10970643,-118.3060582,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",$89.00 ,229,39,9,9,9,moderate,4.59,1
3574,13322183,4378151,f,22,t,Los Feliz,34.1133539,-118.2690302,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$59.00 ,357,53,9,9,9,strict,4.82,0
3575,8594351,550078,f,3,t,Los Feliz,34.10419619,-118.2992543,Apartment,Entire home/apt,"{""Wireless Internet"",Kitchen,""Elevator in building"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,""Private entrance""}",$55.00 ,283,19,10,10,10,strict,0.99,1
3576,1533421,8177987,f,3,t,Mar Vista,34.00286336,-118.4266144,Apartment,Entire home/apt,"{TV,""Wireless Internet"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",$70.00 ,284,143,10,9,9,moderate,3.32,1
3577,14745471,58586591,f,10,t,Mar Vista,34.00714961,-118.4341438,Bungalow,Entire home/apt,"{Internet,""Wireless Internet"",Pool,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,""Private entrance""}",$85.00 ,72,20,9,9,9,strict,2.58,0
3578,11069390,19615740,f,2,t,Mar Vista,33.99992243,-118.438879,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",$125.00 ,101,11,10,10,9,moderate,0.74,2
3579,13190474,21940642,f,50,t,Mar Vista,33.99509707,-118.4396611,House,Shared room,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$34.00 ,365,13,10,10,9,flexible,1.15,1
3580,5757470,4725531,f,2,t,Long Beach,33.77281459,-118.1786683,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Self Check-In"",Lockbox}",$130.00 ,90,25,10,8,9,moderate,1.01,2
3581,15195564,96355373,f,8,t,Long Beach,33.81493075,-118.190871,House,Private room,"{TV,""Wireless Internet"",Kitchen,""Smoking allowed"",""Pets allowed"",""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}",$42.00 ,168,58,9,9,9,strict,7.87,1
3582,760329,1511137,f,8,t,Long Beach,33.76842394,-118.1791234,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$83.00 ,270,84,9,9,9,strict,1.59,1
3583,3406349,3817898,f,16,t,Long Beach,33.77068252,-118.1845144,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$125.00 ,341,107,10,10,9,strict,3.11,1
3584,11754673,16862571,f,43,t,Long Beach,33.76946059,-118.1944367,Loft,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$99.00 ,352,18,9,10,9,strict,1.63,2
3585,6200001,11366227,f,8,t,Long Beach,33.76199578,-118.150806,Villa,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",""24-hour check-in"",Hangers,""Hair dryer""}",$99.00 ,288,120,9,10,9,strict,4.97,2
3586,4455955,4967882,f,1,t,Long Beach,33.77826665,-118.1524673,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance"",Bathtub,""Changing table"",""High chair"",""Stair gates"",""Room-darkening shades""}",$125.00 ,262,138,10,8,9,moderate,4.59,2
3587,6465932,33772749,f,5,t,Long Beach,33.77348989,-118.1957924,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$75.00 ,334,14,10,9,9,moderate,0.59,1
3588,4092655,3817898,f,16,t,Long Beach,33.76817537,-118.1858979,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace""}",$110.00 ,46,133,10,9,9,strict,4.29,0
3589,10637184,54495548,f,2,f,Long Beach,33.82271277,-118.2193497,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Self Check-In"",Keypad,""Private entrance""}",$69.00 ,188,135,9,9,9,moderate,9.2,1
3590,3520401,3817898,f,16,t,Long Beach,33.77060221,-118.1853994,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$115.00 ,357,108,9,10,9,strict,3.17,1
3591,1604660,3817898,f,16,t,Long Beach,33.76947583,-118.185324,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo}",$90.00 ,309,103,9,10,9,strict,2.68,0
3592,1144611,6272914,f,3,t,Long Beach,33.75821973,-118.1408083,House,Private room,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",""24-hour check-in"",Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",$51.00 ,354,129,10,10,9,strict,2.72,1
3593,13790384,66659499,f,2,t,Long Beach,33.76599258,-118.1954828,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$170.00 ,217,69,9,10,9,moderate,6.79,1
3594,2969749,15081169,t,2,t,Long Beach,33.76848684,-118.1878167,Condominium,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",$100.00 ,0,19,9,10,9,moderate,0.53,1
3595,4202844,12619256,f,5,t,Long Beach,33.76868249,-118.1796912,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",$105.00 ,330,22,10,9,9,strict,0.74,1
3596,13508924,16810881,f,2,f,Long Beach,33.76362226,-118.1702505,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",$150.00 ,164,14,10,10,9,strict,1.35,1
3597,733001,3817898,f,16,t,Long Beach,33.77314901,-118.1820714,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace""}",$100.00 ,321,167,9,9,9,strict,3.07,1
3598,7940693,28563986,f,1,t,Long Beach,33.75000038,-118.1240982,Apartment,Private room,"{Internet,Kitchen,""Family/kid friendly"",Essentials,Shampoo}",$85.00 ,365,8,9,10,9,flexible,0.43,1
3599,14356833,41465662,f,2,t,Long Beach,33.8046198,-118.1966454,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}",$99.00 ,271,28,10,9,9,moderate,3.15,2
3600,16253874,12813103,t,3,t,Long Beach,33.77186027,-118.1877439,Apartment,Entire home/apt,"{TV,""Air conditioning"",Kitchen,""Smoking allowed"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$86.00 ,324,7,9,9,9,flexible,1.72,1
